REGION_ID,REGION_NAME,CITY_ID,CITY_NAME,CLUSTER_ID,CLUSTER_NAME,RECORD_DATE,FACILITY_SERIAL,FACILITY_NAME_EN,FACILITY_NAME_AR,FACILITY_NAME_ABBR,SOURCE_SECTION_NO,SECTION_CODE,SOURCE_SECTION_NAME_EN,SOURCE_SECTION_NAME_AR,MAPPED_SECTION_NO,MAPPED_SECTION_NAME_CODE,MAPPED_SECTION_NAME_EN,MAPPED_SECTION_NAME_AR,MAPPED_SECTION_GENDER_CODE,MAPPED_SECTION_GENDER_EN,MAPPED_SECTION_GENDER_AR,MAPPED_SECTION_CATEGORY_CODE,MAPPED_SECTION_CATEGORY_EN,MAPPED_SECTION_CATEGORY_AR,MAPPED_SECTION_CARE_TYPE_CODE,MAPPED_SECTION_CARE_TYPE_EN,MAPPED_SECTION_CARE_TYPE_AR,MAPPED_SECTION_AGE_CODE,MAPPED_SECTION_AGE_EN,MAPPED_SECTION_AGE_AR,ROOM_NO,ROOM_CODE,SOURCE_ISOLATION_TYPE_CODE,SOURCE_ISOLATION_TYPE_EN,SOURCE_ISOLATION_TYPE_AR,MAPPED_ISOLATION_TYPE_CODE,MAPPED_ISOLATION_TYPE_EN,MAPPED_ISOLATION_TYPE_AR,BED_NO,BED_CODE,SOURCE_BED_STATUS,SOURCE_BED_STATUS_EN,SOURCE_BED_STATUS_AR,MAPPED_BED_STATUS,MAPPED_BED_STATUS_EN,MAPPED_BED_STATUS_AR,SECTOR_ID,SECTOR_NAME
2,Makkah,4,Khulis,2,Makkah Health Cluster,09/12/2024 09:10:14,9,Khalais General Hospital,Khalais General Hospital,KGH,5029,FM1,Fmale Ward,تنويم نساء,2,38,Medical,Medical,29,Female,Female,31,Medical,Medical,37,Normal,Normal,35,All,All,8,108,,,,,,,1,B1,1,Vacant,فارغة,44,Vacant,Vacant,2,Western Sector
2,Makkah,4,Khulis,2,Makkah Health Cluster,09/12/2024 09:10:14,9,Khalais General Hospital,Khalais General Hospital,KGH,5029,FM1,Fmale Ward,تنويم نساء,2,38,Medical,Medical,29,Female,Female,31,Medical,Medical,37,Normal,Normal,35,All,All,8,108,,,,,,,2,B2,1,Vacant,فارغة,44,Vacant,Vacant,2,Western Sector
2,Makkah,4,Khulis,2,Makkah Health Cluster,10/12/2024 04:57:53,9,Khalais General Hospital,Khalais General Hospital,KGH,5029,FM1,Fmale Ward,تنويم نساء,2,38,Medical,Medical,29,Female,Female,31,Medical,Medical,37,Normal,Normal,35,All,All,4,104,,,,,,,1,B1,1,Vacant,فارغة,44,Vacant,Vacant,2,Western Sector
2,Makkah,4,Khulis,2,Makkah Health Cluster,09/30/2024 16:45:54,9,Khalais General Hospital,Khalais General Hospital,KGH,5029,FM1,Fmale Ward,تنويم نساء,2,38,Medical,Medical,29,Female,Female,31,Medical,Medical,37,Normal,Normal,35,All,All,4,104,,,,,,,2,B2,1,Vacant,فارغة,44,Vacant,Vacant,2,Western Sector
2,Makkah,4,Khulis,2,Makkah Health Cluster,10/12/2024 04:59:23,9,Khalais General Hospital,Khalais General Hospital,KGH,5029,FM1,Fmale Ward,تنويم نساء,2,38,Medical,Medical,29,Female,Female,31,Medical,Medical,37,Normal,Normal,35,All,All,5,105,,,,,,,1,B1,1,Vacant,فارغة,44,Vacant,Vacant,2,Western Sector
1,Riyadh,1,Riyadh,1,Riyadh Health Cluster 1,09/12/2024 09:07:58,20,king Saud MedicalCity,king Saud MedicalCity,KSMC,2557,D -MED,D -Isolation,غرف العزل,46,38,Medical,Medical,30,All,All,31,Medical,Medical,37,Normal,Normal,35,All,All,2,36,,,,,,,1,NP-ISOLATION,1,Vacant,فارغة,44,Vacant,Vacant,1,Central Sector
1,Riyadh,1,Riyadh,1,Riyadh Health Cluster 1,09/12/2024 09:07:58,20,king Saud MedicalCity,king Saud MedicalCity,KSMC,1,A -MED,A -Surgical,قسم الجراحة,47,63,Surgical,Surgical,30,All,All,32,Surgical,Surgical,37,Normal,Normal,35,All,All,16,20,,,,,,,4,D,1,Vacant,فارغة,44,Vacant,Vacant,1,Central Sector
1,Riyadh,1,Riyadh,1,Riyadh Health Cluster 1,09/12/2024 09:07:58,20,king Saud MedicalCity,king Saud MedicalCity,KSMC,1179,ICU,Icu,العنايه المركزيه,22,66,ICU,ICU,30,All,All,31,Medical,Medical,36,Intensive Care,Intensive Care,35,All,All,1,1,,,,,,,24,BED-24,1,Vacant,فارغة,44,Vacant,Vacant,1,Central Sector
1,Riyadh,1,Riyadh,1,Riyadh Health Cluster 1,09/12/2024 09:07:58,20,king Saud MedicalCity,king Saud MedicalCity,KSMC,1,A -MED,A -Surgical,قسم الجراحة,47,63,Surgical,Surgical,30,All,All,32,Surgical,Surgical,37,Normal,Normal,35,All,All,2,6,,,,,,,1,A,1,Vacant,فارغة,44,Vacant,Vacant,1,Central Sector
1,Riyadh,1,Riyadh,1,Riyadh Health Cluster 1,09/12/2024 09:07:58,20,king Saud MedicalCity,king Saud MedicalCity,KSMC,110,B -MED,B -Medical,قسم الباطنية,46,38,Medical,Medical,30,All,All,31,Medical,Medical,37,Normal,Normal,35,All,All,1,1,,,,,,,4,B,6,Out of Orders,خارج الخدمه,49,Closed,Closed,1,Central Sector
1,Riyadh,1,Riyadh,1,Riyadh Health Cluster 1,09/12/2024 09:07:58,20,king Saud MedicalCity,king Saud MedicalCity,KSMC,1,A -MED,A -Surgical,قسم الجراحة,47,63,Surgical,Surgical,30,All,All,32,Surgical,Surgical,37,Normal,Normal,35,All,All,5,9,,,,,,,1,A,1,Vacant,فارغة,44,Vacant,Vacant,1,Central Sector
1,Riyadh,1,Riyadh,1,Riyadh Health Cluster 1,09/12/2024 09:07:58,20,king Saud MedicalCity,king Saud MedicalCity,KSMC,1,A -MED,A -Surgical,قسم الجراحة,47,63,Surgical,Surgical,30,All,All,32,Surgical,Surgical,37,Normal,Normal,35,All,All,14,18,,,,,,,2,B,1,Vacant,فارغة,44,Vacant,Vacant,1,Central Sector
1,Riyadh,1,Riyadh,1,Riyadh Health Cluster 1,09/12/2024 09:07:58,20,king Saud MedicalCity,king Saud MedicalCity,KSMC,1154,C -MED,C -Medical,Stand By,46,38,Medical,Medical,30,All,All,31,Medical,Medical,37,Normal,Normal,35,All,All,3,26,,,,,,,2,B,1,Vacant,فارغة,44,Vacant,Vacant,1,Central Sector
1,Riyadh,1,Riyadh,1,Riyadh Health Cluster 1,09/12/2024 09:07:58,20,king Saud MedicalCity,king Saud MedicalCity,KSMC,110,B -MED,B -Medical,قسم الباطنية,46,38,Medical,Medical,30,All,All,31,Medical,Medical,37,Normal,Normal,35,All,All,3,2,,,,,,,1,A,1,Vacant,فارغة,44,Vacant,Vacant,1,Central Sector
1,Riyadh,1,Riyadh,1,Riyadh Health Cluster 1,09/12/2024 09:07:58,20,king Saud MedicalCity,king Saud MedicalCity,KSMC,2557,D -MED,D -Isolation,غرف العزل,46,38,Medical,Medical,30,All,All,31,Medical,Medical,37,Normal,Normal,35,All,All,1,35,,,,,,,3,C,1,Vacant,فارغة,44,Vacant,Vacant,1,Central Sector
1,Riyadh,1,Riyadh,1,Riyadh Health Cluster 1,09/12/2024 09:07:58,20,king Saud MedicalCity,king Saud MedicalCity,KSMC,1,A -MED,A -Surgical,قسم الجراحة,47,63,Surgical,Surgical,30,All,All,32,Surgical,Surgical,37,Normal,Normal,35,All,All,16,20,,,,,,,3,C,1,Vacant,فارغة,44,Vacant,Vacant,1,Central Sector
1,Riyadh,1,Riyadh,1,Riyadh Health Cluster 1,09/12/2024 09:07:58,20,king Saud MedicalCity,king Saud MedicalCity,KSMC,110,B -MED,B -Medical,قسم الباطنية,46,38,Medical,Medical,30,All,All,31,Medical,Medical,37,Normal,Normal,35,All,All,9,24,,,,,,,2,B,1,Vacant,فارغة,44,Vacant,Vacant,1,Central Sector
1,Riyadh,1,Riyadh,1,Riyadh Health Cluster 1,09/12/2024 09:07:58,20,king Saud MedicalCity,king Saud MedicalCity,KSMC,1179,ICU,Icu,العنايه المركزيه,22,66,ICU,ICU,30,All,All,31,Medical,Medical,36,Intensive Care,Intensive Care,35,All,All,1,1,,,,,,,17,BED-17,1,Vacant,فارغة,44,Vacant,Vacant,1,Central Sector
1,Riyadh,1,Riyadh,1,Riyadh Health Cluster 1,09/12/2024 09:07:58,20,king Saud MedicalCity,king Saud MedicalCity,KSMC,1154,C -MED,C -Medical,Stand By,46,38,Medical,Medical,30,All,All,31,Medical,Medical,37,Normal,Normal,35,All,All,1,1,,,,,,,3,3,6,Out of Orders,خارج الخدمه,49,Closed,Closed,1,Central Sector
1,Riyadh,1,Riyadh,1,Riyadh Health Cluster 1,09/12/2024 09:07:58,20,king Saud MedicalCity,king Saud MedicalCity,KSMC,1179,ICU,Icu,العنايه المركزيه,22,66,ICU,ICU,30,All,All,31,Medical,Medical,36,Intensive Care,Intensive Care,35,All,All,1,1,,,,,,,1,BED-1,1,Vacant,فارغة,44,Vacant,Vacant,1,Central Sector
1,Riyadh,1,Riyadh,1,Riyadh Health Cluster 1,09/12/2024 09:07:58,20,king Saud MedicalCity,king Saud MedicalCity,KSMC,110,B -MED,B -Medical,قسم الباطنية,46,38,Medical,Medical,30,All,All,31,Medical,Medical,37,Normal,Normal,35,All,All,8,23,,,,,,,1,A,1,Vacant,فارغة,44,Vacant,Vacant,1,Central Sector
1,Riyadh,1,Riyadh,1,Riyadh Health Cluster 1,09/12/2024 09:07:58,20,king Saud MedicalCity,king Saud MedicalCity,KSMC,1179,ICU,Icu,العنايه المركزيه,22,66,ICU,ICU,30,All,All,31,Medical,Medical,36,Intensive Care,Intensive Care,35,All,All,1,1,,,,,,,12,BED-12,1,Vacant,فارغة,44,Vacant,Vacant,1,Central Sector
1,Riyadh,1,Riyadh,1,Riyadh Health Cluster 1,09/12/2024 09:07:58,20,king Saud MedicalCity,king Saud MedicalCity,KSMC,1154,C -MED,C -Medical,Stand By,46,38,Medical,Medical,30,All,All,31,Medical,Medical,37,Normal,Normal,35,All,All,1,1,,,,,,,2,2,6,Out of Orders,خارج الخدمه,49,Closed,Closed,1,Central Sector
1,Riyadh,1,Riyadh,1,Riyadh Health Cluster 1,09/12/2024 09:07:58,20,king Saud MedicalCity,king Saud MedicalCity,KSMC,1154,C -MED,C -Medical,Stand By,46,38,Medical,Medical,30,All,All,31,Medical,Medical,37,Normal,Normal,35,All,All,17,52,,,,,,,1,A,1,Vacant,فارغة,44,Vacant,Vacant,1,Central Sector
1,Riyadh,1,Riyadh,1,Riyadh Health Cluster 1,09/12/2024 09:07:58,20,king Saud MedicalCity,king Saud MedicalCity,KSMC,110,B -MED,B -Medical,قسم الباطنية,46,38,Medical,Medical,30,All,All,31,Medical,Medical,37,Normal,Normal,35,All,All,10,25,,,,,,,2,B,1,Vacant,فارغة,44,Vacant,Vacant,1,Central Sector
1,Riyadh,1,Riyadh,1,Riyadh Health Cluster 1,09/12/2024 09:07:58,20,king Saud MedicalCity,king Saud MedicalCity,KSMC,1,A -MED,A -Surgical,قسم الجراحة,47,63,Surgical,Surgical,30,All,All,32,Surgical,Surgical,37,Normal,Normal,35,All,All,13,17,,,,,,,1,A,1,Vacant,فارغة,44,Vacant,Vacant,1,Central Sector
1,Riyadh,1,Riyadh,1,Riyadh Health Cluster 1,09/12/2024 09:07:58,20,king Saud MedicalCity,king Saud MedicalCity,KSMC,110,B -MED,B -Medical,قسم الباطنية,46,38,Medical,Medical,30,All,All,31,Medical,Medical,37,Normal,Normal,35,All,All,5,4,,,,,,,2,B,1,Vacant,فارغة,44,Vacant,Vacant,1,Central Sector
1,Riyadh,1,Riyadh,1,Riyadh Health Cluster 1,09/12/2024 09:07:58,20,king Saud MedicalCity,king Saud MedicalCity,KSMC,2724,1984,Chest Pain,الصدريه,46,38,Medical,Medical,30,All,All,31,Medical,Medical,37,Normal,Normal,35,All,All,1,1,,,,,,,3,3,1,Vacant,فارغة,44,Vacant,Vacant,1,Central Sector
1,Riyadh,1,Riyadh,1,Riyadh Health Cluster 1,09/12/2024 09:07:58,20,king Saud MedicalCity,king Saud MedicalCity,KSMC,1179,ICU,Icu,العنايه المركزيه,22,66,ICU,ICU,30,All,All,31,Medical,Medical,36,Intensive Care,Intensive Care,35,All,All,1,1,,,,,,,2,BED-2,1,Vacant,فارغة,44,Vacant,Vacant,1,Central Sector
1,Riyadh,1,Riyadh,1,Riyadh Health Cluster 1,10/15/2024 07:48:36,21,king Salman Hospital,king Salman Hospital,KSH,6006,6006,Female Medical (B),باطنة نساء (ب),2,38,Medical,Medical,29,Female,Female,31,Medical,Medical,37,Normal,Normal,35,All,All,455,455,,,,53,None,None,1,1,1,Vacant,فارغة,44,Vacant,Vacant,1,Central Sector
1,Riyadh,1,Riyadh,1,Riyadh Health Cluster 1,10/15/2024 10:48:55,21,king Salman Hospital,king Salman Hospital,KSH,6006,6006,Female Medical (B),باطنة نساء (ب),2,38,Medical,Medical,29,Female,Female,31,Medical,Medical,37,Normal,Normal,35,All,All,438,438,,,,53,None,None,1,1,2,Occupied,مشغولة,45,Occupied,Occupied,1,Central Sector
1,Riyadh,1,Riyadh,1,Riyadh Health Cluster 1,10/14/2024 06:08:14,21,king Salman Hospital,king Salman Hospital,KSH,6006,6006,Female Medical (B),باطنة نساء (ب),2,38,Medical,Medical,29,Female,Female,31,Medical,Medical,37,Normal,Normal,35,All,All,438,438,,,,53,None,None,2,2,2,Occupied,مشغولة,45,Occupied,Occupied,1,Central Sector
1,Riyadh,1,Riyadh,1,Riyadh Health Cluster 1,10/15/2024 02:48:36,21,king Salman Hospital,king Salman Hospital,KSH,6006,6006,Female Medical (B),باطنة نساء (ب),2,38,Medical,Medical,29,Female,Female,31,Medical,Medical,37,Normal,Normal,35,All,All,438,438,,,,53,None,None,3,3,2,Occupied,مشغولة,45,Occupied,Occupied,1,Central Sector
1,Riyadh,1,Riyadh,1,Riyadh Health Cluster 1,10/14/2024 13:23:16,21,king Salman Hospital,king Salman Hospital,KSH,6006,6006,Female Medical (B),باطنة نساء (ب),2,38,Medical,Medical,29,Female,Female,31,Medical,Medical,37,Normal,Normal,35,All,All,438,438,,,,53,None,None,4,4,2,Occupied,مشغولة,45,Occupied,Occupied,1,Central Sector
1,Riyadh,1,Riyadh,1,Riyadh Health Cluster 1,09/12/2024 09:09:37,21,king Salman Hospital,king Salman Hospital,KSH,6006,6006,Female Medical (B),باطنة نساء (ب),2,38,Medical,Medical,29,Female,Female,31,Medical,Medical,37,Normal,Normal,35,All,All,438,438,,,,53,None,None,5,5,4,Manpower Shortage,نقص قوى عاملة,49,Closed,Closed,1,Central Sector
1,Riyadh,1,Riyadh,1,Riyadh Health Cluster 1,10/14/2024 21:08:12,21,king Salman Hospital,king Salman Hospital,KSH,6006,6006,Female Medical (B),باطنة نساء (ب),2,38,Medical,Medical,29,Female,Female,31,Medical,Medical,37,Normal,Normal,35,All,All,439,439,,,,53,None,None,1,1,2,Occupied,مشغولة,45,Occupied,Occupied,1,Central Sector
1,Riyadh,1,Riyadh,1,Riyadh Health Cluster 1,10/14/2024 12:30:42,21,king Salman Hospital,king Salman Hospital,KSH,315,315,Female Vascular Surgery,جراحة الأوعية الدموية نساء,33,65,Vascular Surgery,Vascular Surgery,29,Female,Female,32,Surgical,Surgical,37,Normal,Normal,35,All,All,346,346,103607,Negative,Negative,50,Negative,Negative,1,1,1,Vacant,فارغة,44,Vacant,Vacant,1,Central Sector
1,Riyadh,1,Riyadh,1,Riyadh Health Cluster 1,10/15/2024 10:15:38,21,king Salman Hospital,king Salman Hospital,KSH,315,315,Female Vascular Surgery,جراحة الأوعية الدموية نساء,33,65,Vascular Surgery,Vascular Surgery,29,Female,Female,32,Surgical,Surgical,37,Normal,Normal,35,All,All,341,341,,,,53,None,None,4,4,5,Reserved,محجوز,45,Occupied,Occupied,1,Central Sector
1,Riyadh,1,Riyadh,1,Riyadh Health Cluster 1,10/13/2024 18:42:36,21,king Salman Hospital,king Salman Hospital,KSH,315,315,Female Vascular Surgery,جراحة الأوعية الدموية نساء,33,65,Vascular Surgery,Vascular Surgery,29,Female,Female,32,Surgical,Surgical,37,Normal,Normal,35,All,All,341,341,,,,53,None,None,5,5,1,Vacant,فارغة,44,Vacant,Vacant,1,Central Sector
1,Riyadh,1,Riyadh,1,Riyadh Health Cluster 1,09/12/2024 09:09:37,21,king Salman Hospital,king Salman Hospital,KSH,5578,5578,Pediatric Intensive Care - Pcu,عناية مركزة أطفال,21,69,PICU,PICU,30,All,All,31,Medical,Medical,80,Pediatric Intensive Care,Pediatric Intensive Care,33,Pediatric,Pediatric,52,52,103605,Single,مفردة,52,Single,Single,1,1,1,Vacant,فارغة,44,Vacant,Vacant,1,Central Sector
1,Riyadh,1,Riyadh,1,Riyadh Health Cluster 1,09/12/2024 09:09:37,21,king Salman Hospital,king Salman Hospital,KSH,5578,5578,Pediatric Intensive Care - Pcu,عناية مركزة أطفال,21,69,PICU,PICU,30,All,All,31,Medical,Medical,80,Pediatric Intensive Care,Pediatric Intensive Care,33,Pediatric,Pediatric,227,1,,,,53,None,None,1,1,6,Out of Orders,خارج الخدمه,49,Closed,Closed,1,Central Sector
1,Riyadh,1,Riyadh,1,Riyadh Health Cluster 1,09/12/2024 09:09:37,21,king Salman Hospital,king Salman Hospital,KSH,5578,5578,Pediatric Intensive Care - Pcu,عناية مركزة أطفال,21,69,PICU,PICU,30,All,All,31,Medical,Medical,80,Pediatric Intensive Care,Pediatric Intensive Care,33,Pediatric,Pediatric,228,2,,,,53,None,None,1,1,6,Out of Orders,خارج الخدمه,49,Closed,Closed,1,Central Sector
1,Riyadh,1,Riyadh,1,Riyadh Health Cluster 1,09/12/2024 09:09:37,21,king Salman Hospital,king Salman Hospital,KSH,5680,5680,Adult Cardiology Ward,قلب كبار,4,71,Cardiology,Cardiology,30,All,All,31,Medical,Medical,37,Normal,Normal,35,All,All,225,225,,,,53,None,None,1,1,4,Manpower Shortage,نقص قوى عاملة,49,Closed,Closed,1,Central Sector
1,Riyadh,1,Riyadh,1,Riyadh Health Cluster 1,09/12/2024 09:09:37,21,king Salman Hospital,king Salman Hospital,KSH,5680,5680,Adult Cardiology Ward,قلب كبار,4,71,Cardiology,Cardiology,30,All,All,31,Medical,Medical,37,Normal,Normal,35,All,All,225,225,,,,53,None,None,2,2,4,Manpower Shortage,نقص قوى عاملة,49,Closed,Closed,1,Central Sector
1,Riyadh,1,Riyadh,1,Riyadh Health Cluster 1,10/14/2024 17:38:19,21,king Salman Hospital,king Salman Hospital,KSH,304,304,Male Ophthalmology,عيون رجال,9,58,Eye,Eye,28,Male,Male,32,Surgical,Surgical,37,Normal,Normal,35,All,All,307,307,,,,53,None,None,4,4,2,Occupied,مشغولة,45,Occupied,Occupied,1,Central Sector
1,Riyadh,1,Riyadh,1,Riyadh Health Cluster 1,10/11/2024 15:47:28,21,king Salman Hospital,king Salman Hospital,KSH,304,304,Male Ophthalmology,عيون رجال,9,58,Eye,Eye,28,Male,Male,32,Surgical,Surgical,37,Normal,Normal,35,All,All,307,307,,,,53,None,None,5,5,2,Occupied,مشغولة,45,Occupied,Occupied,1,Central Sector
1,Riyadh,1,Riyadh,1,Riyadh Health Cluster 1,10/13/2024 03:38:55,21,king Salman Hospital,king Salman Hospital,KSH,6006,6006,Female Medical (B),باطنة نساء (ب),2,38,Medical,Medical,29,Female,Female,31,Medical,Medical,37,Normal,Normal,35,All,All,439,439,,,,53,None,None,2,2,2,Occupied,مشغولة,45,Occupied,Occupied,1,Central Sector
1,Riyadh,1,Riyadh,1,Riyadh Health Cluster 1,10/15/2024 11:28:01,21,king Salman Hospital,king Salman Hospital,KSH,6005,6005,Male Medical (B),باطنة رجال (ب),1,38,Medical,Medical,28,Male,Male,31,Medical,Medical,37,Normal,Normal,35,All,All,409,409,,,,53,None,None,1,1,2,Occupied,مشغولة,45,Occupied,Occupied,1,Central Sector
1,Riyadh,1,Riyadh,1,Riyadh Health Cluster 1,10/15/2024 11:28:01,21,king Salman Hospital,king Salman Hospital,KSH,6005,6005,Male Medical (B),باطنة رجال (ب),1,38,Medical,Medical,28,Male,Male,31,Medical,Medical,37,Normal,Normal,35,All,All,409,409,,,,53,None,None,2,2,2,Occupied,مشغولة,45,Occupied,Occupied,1,Central Sector
1,Riyadh,1,Riyadh,1,Riyadh Health Cluster 1,10/14/2024 12:54:39,21,king Salman Hospital,king Salman Hospital,KSH,6005,6005,Male Medical (B),باطنة رجال (ب),1,38,Medical,Medical,28,Male,Male,31,Medical,Medical,37,Normal,Normal,35,All,All,408,408,,,,53,None,None,1,1,2,Occupied,مشغولة,45,Occupied,Occupied,1,Central Sector
2,Makkah,4,Khulis,2,Makkah Health Cluster,09/24/2024 13:45:29,9,Khalais General Hospital,Khalais General Hospital,KGH,5029,FM1,Fmale Ward,تنويم نساء,2,38,Medical,Medical,29,Female,Female,31,Medical,Medical,37,Normal,Normal,35,All,All,5,105,,,,,,,2,B2,1,Vacant,فارغة,44,Vacant,Vacant,2,Western Sector
2,Makkah,4,Khulis,2,Makkah Health Cluster,09/30/2024 12:30:54,9,Khalais General Hospital,Khalais General Hospital,KGH,5029,FM1,Fmale Ward,تنويم نساء,2,38,Medical,Medical,29,Female,Female,31,Medical,Medical,37,Normal,Normal,35,All,All,6,106,,,,,,,1,B1,1,Vacant,فارغة,44,Vacant,Vacant,2,Western Sector
2,Makkah,4,Khulis,2,Makkah Health Cluster,10/08/2024 10:51:20,9,Khalais General Hospital,Khalais General Hospital,KGH,200,M1,Male Ward,تنويم رجال,1,38,Medical,Medical,28,Male,Male,31,Medical,Medical,37,Normal,Normal,35,All,All,11,201,,,,,,,1,B1,1,Vacant,فارغة,44,Vacant,Vacant,2,Western Sector
2,Makkah,4,Khulis,2,Makkah Health Cluster,10/08/2024 11:06:20,9,Khalais General Hospital,Khalais General Hospital,KGH,200,M1,Male Ward,تنويم رجال,1,38,Medical,Medical,28,Male,Male,31,Medical,Medical,37,Normal,Normal,35,All,All,11,201,,,,,,,2,B2,1,Vacant,فارغة,44,Vacant,Vacant,2,Western Sector
2,Makkah,4,Khulis,2,Makkah Health Cluster,09/24/2024 13:46:59,9,Khalais General Hospital,Khalais General Hospital,KGH,5029,FM1,Fmale Ward,تنويم نساء,2,38,Medical,Medical,29,Female,Female,31,Medical,Medical,37,Normal,Normal,35,All,All,1,101,,,,,,,2,B2,1,Vacant,فارغة,44,Vacant,Vacant,2,Western Sector
2,Makkah,4,Khulis,2,Makkah Health Cluster,10/15/2024 10:33:33,9,Khalais General Hospital,Khalais General Hospital,KGH,5029,FM1,Fmale Ward,تنويم نساء,2,38,Medical,Medical,29,Female,Female,31,Medical,Medical,37,Normal,Normal,35,All,All,3,103,,,,,,,1,B1,1,Vacant,فارغة,44,Vacant,Vacant,2,Western Sector
2,Makkah,4,Khulis,2,Makkah Health Cluster,10/15/2024 10:33:33,9,Khalais General Hospital,Khalais General Hospital,KGH,5029,FM1,Fmale Ward,تنويم نساء,2,38,Medical,Medical,29,Female,Female,31,Medical,Medical,37,Normal,Normal,35,All,All,3,103,,,,,,,2,B2,1,Vacant,فارغة,44,Vacant,Vacant,2,Western Sector
2,Makkah,4,Khulis,2,Makkah Health Cluster,09/12/2024 09:10:14,9,Khalais General Hospital,Khalais General Hospital,KGH,5029,FM1,Fmale Ward,تنويم نساء,2,38,Medical,Medical,29,Female,Female,31,Medical,Medical,37,Normal,Normal,35,All,All,10,110,,,,,,,1,B1,1,Vacant,فارغة,44,Vacant,Vacant,2,Western Sector
2,Makkah,4,Khulis,2,Makkah Health Cluster,09/12/2024 09:10:14,9,Khalais General Hospital,Khalais General Hospital,KGH,5029,FM1,Fmale Ward,تنويم نساء,2,38,Medical,Medical,29,Female,Female,31,Medical,Medical,37,Normal,Normal,35,All,All,10,110,,,,,,,2,B2,1,Vacant,فارغة,44,Vacant,Vacant,2,Western Sector
2,Makkah,4,Khulis,2,Makkah Health Cluster,09/30/2024 11:17:24,9,Khalais General Hospital,Khalais General Hospital,KGH,103,NR,Nursery Ward,قسم الحضانة,62,122,Nursery,Nursery,30,All,All,31,Medical,Medical,37,Normal,Normal,33,Pediatric,Pediatric,1,1,,,,,,,2,2,1,Vacant,فارغة,44,Vacant,Vacant,2,Western Sector
2,Makkah,4,Khulis,2,Makkah Health Cluster,09/30/2024 11:15:54,9,Khalais General Hospital,Khalais General Hospital,KGH,103,NR,Nursery Ward,قسم الحضانة,62,122,Nursery,Nursery,30,All,All,31,Medical,Medical,37,Normal,Normal,33,Pediatric,Pediatric,1,1,,,,,,,3,3,1,Vacant,فارغة,44,Vacant,Vacant,2,Western Sector
2,Makkah,4,Khulis,2,Makkah Health Cluster,09/12/2024 09:10:14,9,Khalais General Hospital,Khalais General Hospital,KGH,103,NR,Nursery Ward,قسم الحضانة,62,122,Nursery,Nursery,30,All,All,31,Medical,Medical,37,Normal,Normal,33,Pediatric,Pediatric,1,1,,,,,,,4,4,1,Vacant,فارغة,44,Vacant,Vacant,2,Western Sector
2,Makkah,4,Khulis,2,Makkah Health Cluster,09/12/2024 09:10:14,9,Khalais General Hospital,Khalais General Hospital,KGH,103,NR,Nursery Ward,قسم الحضانة,62,122,Nursery,Nursery,30,All,All,31,Medical,Medical,37,Normal,Normal,33,Pediatric,Pediatric,1,1,,,,,,,5,5,1,Vacant,فارغة,44,Vacant,Vacant,2,Western Sector
2,Makkah,4,Khulis,2,Makkah Health Cluster,09/12/2024 09:10:14,9,Khalais General Hospital,Khalais General Hospital,KGH,103,NR,Nursery Ward,قسم الحضانة,62,122,Nursery,Nursery,30,All,All,31,Medical,Medical,37,Normal,Normal,33,Pediatric,Pediatric,1,1,,,,,,,6,6,1,Vacant,فارغة,44,Vacant,Vacant,2,Western Sector
2,Makkah,4,Khulis,2,Makkah Health Cluster,10/10/2024 10:44:32,9,Khalais General Hospital,Khalais General Hospital,KGH,202,ICU,Icu,العناية المركزة,22,66,ICU,ICU,30,All,All,31,Medical,Medical,36,Intensive Care,Intensive Care,35,All,All,1,1,,,,,,,1,1,1,Vacant,فارغة,44,Vacant,Vacant,2,Western Sector
2,Makkah,4,Khulis,2,Makkah Health Cluster,10/14/2024 16:23:06,9,Khalais General Hospital,Khalais General Hospital,KGH,202,ICU,Icu,العناية المركزة,22,66,ICU,ICU,30,All,All,31,Medical,Medical,36,Intensive Care,Intensive Care,35,All,All,1,1,,,,,,,2,2,1,Vacant,فارغة,44,Vacant,Vacant,2,Western Sector
2,Makkah,4,Khulis,2,Makkah Health Cluster,10/13/2024 22:26:26,9,Khalais General Hospital,Khalais General Hospital,KGH,202,ICU,Icu,العناية المركزة,22,66,ICU,ICU,30,All,All,31,Medical,Medical,36,Intensive Care,Intensive Care,35,All,All,1,1,,,,,,,3,3,2,Occupied,مشغولة,45,Occupied,Occupied,2,Western Sector
2,Makkah,4,Khulis,2,Makkah Health Cluster,09/12/2024 09:10:14,9,Khalais General Hospital,Khalais General Hospital,KGH,202,ICU,Icu,العناية المركزة,22,66,ICU,ICU,30,All,All,31,Medical,Medical,36,Intensive Care,Intensive Care,35,All,All,1,1,,,,,,,4,4,1,Vacant,فارغة,44,Vacant,Vacant,2,Western Sector
2,Makkah,4,Khulis,2,Makkah Health Cluster,09/12/2024 09:10:14,9,Khalais General Hospital,Khalais General Hospital,KGH,202,ICU,Icu,العناية المركزة,22,66,ICU,ICU,30,All,All,31,Medical,Medical,36,Intensive Care,Intensive Care,35,All,All,1,1,,,,,,,5,5,1,Vacant,فارغة,44,Vacant,Vacant,2,Western Sector
